word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
dream,dream,dri:m,"n. a series of mental images and emotions occurring during sleep
n. imaginative thoughts indulged in while awake
n. a state of mind characterized by abstraction and release from reality
n. someone or something wonderful","n. 梦, 空想, 愿望
v. 做梦, 想象, 梦想",v:25/n:75,4,1,zk gk cet4 cet6 ky,1513,990,dream
dress,dress,dres,"n. a one-piece garment for a woman; has skirt and bodice
v. put on clothes
v. provide with clothes or put clothes on
v. put a finish on","n. 服装, 覆盖物
vi. 穿着
vt. 给...穿衣, 整理",n:45/v:55,4,1,zk gk ielts,1673,1437,dress
drier,drier,'draiә,"n a substance that promotes drying (e.g., calcium oxide absorbs water and is used to remove moisture)
n an appliance that removes moisture
a free from liquid or moisture; lacking natural or normal moisture or depleted of water; or no longer wet
s humorously sarcastic or mocking
a lacking moisture or volatile components
a opposed to or prohibiting the production and sale of alcoholic beverages
a not producing milk
a (of liquor) having a low residual sugar content because of decomposition of sugar during fermentation
a without a mucous or watery discharge; a small child with a dry nose""
s not shedding tears
s lacking interest or stimulation; dull and lifeless
s used of solid substances in contrast with liquid ones
s unproductive especially of the expected results
s having no adornment or coloration
s (of food) eaten without a spread or sauce or other garnish
s having a large proportion of strong liquor
s lacking warmth or emotional involvement
s practicing complete abstinence from alcoholic beverages; I happen to be teetotal""","n. 干燥机, 干燥剂
[化] 干燥剂; 催干剂; 干燥设备; 干燥器; 烘缸",n:100,0,0,gk,19790,22822,drier
drill,drill,dril,"n. a tool with a sharp point and cutting edges for making holes in hard materials (usually rotating rapidly or by repeated blows)
n. similar to the mandrill but smaller and less brightly colored
n. (military) the training of soldiers to march (as in ceremonial parades) or to perform the manual of arms
v. train in the military, e.g., in the use of weapons","n. 钻孔机, 钻子, 播种机, 粗斜纹布
v. 训练, 钻孔",n:49/v:51,2,0,gk cet4 cet6 ky toefl ielts gre,5299,4760,drill
drink,drink,driŋk,"n. a single serving of a beverage
n. the act of drinking alcoholic beverages to excess
n. any large deep body of water
v. take in liquids","n. 饮料, 酒
v. 喝, 喝酒",n:37/v:63,4,1,zk gk,1284,1232,drink
drive,drive,draiv,"n. the act of applying force to propel something
n. a mechanism by which force or power is transmitted in a machine
n. the trait of being highly motivated
n. hitting a golf ball off of a tee with a driver","n. 驾车, 快车道, 推进力, 驱动, 动力, 击球, 驱动器
vt. 开车, 驱使, 推动, 驾驶
vi. 开车, 猛击, 飞跑
[计] 驱动器",n:25/v:75,5,1,zk gk,640,490,drive
driver,driver,'draivә,"n. the operator of a motor vehicle
n. someone who drives animals that pull a vehicle
n. a golfer who hits the golf ball with a driver
n. (computer science) a program that determines how a computer will communicate with a peripheral device","n. 驾驶员, 驱动器, 驱动程序
[化] 驱动器",n:100,0,1,zk gk ielts,1225,1226,driver
drop,drop,drɒp,"n. a shape that is spherical and small
n. a small indefinite quantity (especially of a liquid)
n. a sudden sharp decrease in some quantity
n. a predetermined hiding place for the deposit and distribution of illicit goods (such as drugs or stolen property)","n. 滴, 微量, 落下, 空投
vi. 放下, 掉下, 下降
vt. 使滴下, 放下, 丢失, 遗漏
[计] 投入, 投入点, 接入点, 分接点",n:19/v:81,4,1,zk gk cet4 cet6 ky ielts,925,690,drop
drown,drown,draun,"v. get rid of as if by submerging
v. die from being submerged in water, getting water into the lungs, and asphyxiating
v. kill by submerging in water","vi. 淹死
vt. 把...淹死, 淹没",v:100,2,0,gk cet4 cet6 ky ielts,4492,4927,drown
drug,drug,drʌg,"n. a substance that is used as a medicine or narcotic
v. administer a drug to
v. use recreational drugs","n. 药, 麻药, 麻醉药
vi. 吸毒
vt. 使服麻醉药, 使麻木",v:1/n:99,5,1,zk gk cet4 cet6 ky,963,461,drug
drum,drum,drʌm,"n. a musical percussion instrument; usually consists of a hollow cylinder with a membrane stretched across each end
n. the sound of a drum
n. a cylindrical metal container used for shipping or storage of liquids
n. small to medium-sized bottom-dwelling food and game fishes of shallow coastal and fresh waters that make a drumming noise","n. 鼓, 鼓声
vi. 击鼓, 作鼓声
vt. 打鼓奏出
[计] 磁鼓",v:16/n:84,3,1,zk gk cet4 cet6 ky,4171,4116,drum
drunk,drunk,drʌŋk,n. someone who is intoxicated,"a. 喝醉了的
drink的过去式",j:92/n:8,2,1,gk cet4 cet6 ky,4187,3701,drunk
dry,dry,drai,"n. a reformer who opposes the use of intoxicating beverages
v. remove the moisture from and make dry
v. become dry or drier
a. free from liquid or moisture; lacking natural or normal moisture or depleted of water; or no longer wet","a. 干的, 无酒的, 枯燥无味的, 干燥的
vt. 把...弄干
vi. 变干
n. 干, 干涸",j:71/v:29,4,1,zk gk,1665,1561,dry
duck,duck,dʌk,"n. small wild or domesticated web-footed broad-billed swimming bird usually having a depressed body and short legs
n. (cricket) a score of nothing by a batsman
n. flesh of a duck (domestic or wild)
n. a heavy cotton fabric of plain weave; used for clothing and tents","n. 鸭子
vi. 没入水中, 闪避
vt. 猛按...入水, 躲避",v:27/n:73,2,0,zk gk cet4 cet6 ky,3713,3521,duck
due,due,dju:,"n. that which is deserved or owed
n. a payment that is due (e.g., as the price of membership)
a. owed and payable immediately or on demand
s. scheduled to arrive","n. 应得的东西, 应付款
a. 到期的, 应得的, 应付的, 约定的",i:61/r:1/j:38,4,1,gk cet4 cet6 ky toefl ielts,1280,1796,due
dull,dull,dʌl,"v. make dull in appearance
v. become dull or lusterless in appearance; lose shine or brightness
v. make dull or blunt
v. make less lively or vigorous","a. 钝的, 无趣的, 呆滞的, 阴暗的
vt. 使迟钝, 使阴暗, 缓和
vi. 变迟钝, 减少",j:85/v:15,2,1,gk cet4 cet6 ky toefl ielts gre,3799,5094,dull
dumpling,dumpling,'dʌmpliŋ,"n. small balls or strips of boiled or steamed dough
n. dessert made by baking fruit wrapped in pastry","n. 面团布丁, 团子",n:100,0,0,zk gk,22551,14302,dumpling
during,during,'djuәriŋ,"prep. In the time of; as long as the action or existence of;
   as, during life; during the space of a year.",prep. 在...的时候,i:100,5,1,zk gk,192,198,during
dusk,dusk,dʌsk,v. become dusk,"n. 薄暮, 傍晚, 黄昏
a. 微暗的
v. (使)微暗",n:100,1,0,gk cet4 cet6 ky,7861,7212,dusk
dust,dust,dʌst,"n. fine powdery material such as dry earth or pollen that can be blown about in the air
n. free microscopic particles of solid material
v. remove the dust from
v. rub the dust over a surface so as to blur the outlines of a shape","n. 灰尘, 尘埃, 粉末, 花粉, 土, 骚乱
vt. 拂去灰尘, 撒, 弄成粉末
vi. 拂去灰尘, 化为粉末",v:14/n:86,3,1,gk cet4 cet6 ky ielts,2933,2263,dust
dustbin,dustbin,'dʌstbin,n a bin that holds rubbish until it is collected,n. 垃圾箱,n:100,1,0,gk,9594,28258,dustbin
dusty,dusty,'dʌsti,s. covered with a layer of dust,"a. 灰尘多的, 无聊的, 含糊的, 粉末状的",j:100,1,0,gk,6602,5298,dusty
duty,duty,'dju:ti,"n. the social force that binds you to the courses of action demanded by that force; every opportunity, an obligation; every possession, a duty""- John D.Rockefeller Jr
n. work that you are obliged to perform for moral or legal reasons
n. a government tax on imports or exports","n. 责任, 关税, 职务, 尊敬
[化] 职责",n:100,4,1,zk gk cet4 cet6 ky ielts,846,1752,duty
dvd,dvd,,n a digital recording (as of a movie) on an optical disk that can be played on a computer or a television set,abbr. 数字化视频光盘（Digital Video Disk）,,0,1,zk gk,0,0,dvd
dynamic,dynamic,dai'næmik,"a. characterized by action or forcefulness or force of personality
a. of or relating to dynamics","a. 动态的, 有活力的, 有力的, 动力的, 不断变化的
n. 动力, 动态
[计] 动态的",j:100,2,0,gk cet4 cet6 ky toefl ielts gre,4218,3978,dynamic
dynasty,dynasty,'dainæsti,n. a sequence of powerful leaders in the same family,"n. 朝代, 王朝",n:100,1,0,gk ky,7797,10552,dynasty
each,each,i:tʃ,"s. (used of count nouns) every one considered individually
r. to or from every one of two or more (considered individually)","a. 每个, 每一
adv. 每个
pron. 每个, 个人, 各自",p:22/d:78,5,1,zk gk,170,192,each
eager,eager,'i:gә,a. having or showing keen interest or intense desire or impatient expectancy,"a. 热心的, 渴望的, 热望的",j:100,3,0,gk cet4 cet6 ky toefl,4501,3123,eager
eagle,eagle,'i:gl,"n. any of various large keen-sighted diurnal birds of prey noted for their broad wings and strong soaring flight
n. (golf) a score of two strokes under par on a hole
n. a former gold coin in the United States worth 10 dollars
n. an emblem representing power","n. 鹰, 鹰状标饰",v:1/n:99,2,0,gk cet4 cet6 ky ielts,3850,45890,eagle
ear,ear,iә,"n. the sense organ for hearing and equilibrium
n. good hearing
n. attention to what is said
n. fruiting spike of a cereal plant especially corn","n. 耳朵, 倾听, 听觉, 穗
vi. 抽穗",n:100,3,1,zk gk,1599,1337,ear
early,early,'ә:li,"a. at or near the beginning of a period of time or course of events or before the usual or expected time
a. being or occurring at an early stage of development
s. belonging to the distant past
s. very young","a. 早的, 早熟的
adv. 很早, 初",r:42/j:58,5,1,zk gk,245,365,early
earn,earn,ә:n,v. acquire or deserve by one's efforts or actions,"vt. 赚得, 获得, 博得
[计] 欧州科学研究网",v:100,4,1,gk cet4 ky,1727,1305,earn
earth,earth,ә:θ,"n. the 3rd planet from the sun; the planet we live on
n. the loose soft material that makes up a large part of the land surface
n. the abode of mortals (as contrasted with Heaven or Hell)
n. once thought to be one of four elements composing the universe (Empedocles)","n. 地球, 泥土, 世界, 尘世
vt. 埋入土中, 赶入洞内
vi. 躲入洞内",n:100,4,1,zk gk,1026,1547,earth
earthquake,earthquake,'ә:θkweik,"n. shaking and vibration at the surface of the earth resulting from underground movement along a fault plane of from volcanic activity
n. a disturbance that is extremely disruptive",n. 地震,n:100,2,0,gk cet4 cet6 ky toefl,6891,4261,earthquake
ease,ease,i:z,"n. freedom from difficulty or hardship or effort
n. a freedom from financial difficulty that promotes a comfortable state
n. freedom from constraint or embarrassment
v. move gently or carefully","n. 安乐, 安逸, 悠闲
vt. 使安乐, 使安心, 减轻, 放松
vi. 减轻, 放松, 灵活地移动",n:40/v:60,3,1,gk cet4 cet6 ky ielts,3093,3229,ease
easily,easily,'i:zili,"r. with ease (`easy' is sometimes used informally for `easily')
r. without question","adv. 容易地, 轻易地, 流利地",r:100,3,1,gk cet4,1004,1211,easily
east,east,i:st,"n. the cardinal compass point that is at 90 degrees
n. the countries of Asia
n. the region of the United States lying to the north of the Ohio River and to the east of the Mississippi River
n. the direction corresponding to the eastward cardinal compass point","n. 东方, 东
a. 东方的, 向东的
adv. 向东方, 朝东方",n:100,5,1,zk gk,785,733,east
Easter,easter,'i:stә,n. a Christian celebration of the Resurrection of Christ; celebrated on the Sunday following the first full moon after the vernal equinox,n. 复活节,n:100,2,0,gk ky ielts,40125,5893,easter
eastern,eastern,'i:stәn,"s. lying toward or situated in the east
a. of or characteristic of eastern regions of the United States
a. relating to or characteristic of regions of eastern parts of the world","n. 东方人, 东正教徒
a. 东方的, 向东的, 自东的",j:100,4,1,gk cet4 ky ielts,1588,1503,eastern
eastwards,eastwards,'i:stwәdz,"n the cardinal compass point that is at 90 degrees
r toward the east",adv. 向东方地,,0,0,gk,14945,0,eastwards
easy,easy,'i:zi,"a. posing no difficulty; requiring little effort
s. not hurried or forced
a. free from worry or anxiety
s. affording pleasure","a. 容易的, 缓缓的, 舒适的, 从容的, 宽容的, 流畅的, 随便的, 自在的, 疲软的
adv. 容易地, 慢慢地",r:14/j:86,5,1,zk gk,502,549,easy
eat,eat,i:t,"v. take in solid food
v. eat a meal; take a meal
v. worry or cause anxiety in a persistent way","v. 吃, 腐蚀",v:100,4,1,zk gk,701,543,eat
ecology,ecology,i:'kɒlәdʒi,"n. the environment as it relates to living organisms
n. the branch of biology concerned with the relations between organisms and their environment","n. 生态学, 社会生态学
[化] 生态学",n:100,1,0,gk cet6 ky toefl ielts,8093,6425,ecology
edge,edge,edʒ,"n. the boundary of a surface
n. a sharp side formed by the intersection of two surfaces of an object
n. the attribute of urgency in tone of voice
n. a slight competitive advantage","n. 边缘, 尖锐, 刀刃, 优势
vt. 使锐利, 挤进, 镶边
vi. 缓缓移动",v:6/n:94,4,1,zk gk cet4 cet6 ky toefl ielts,1081,977,edge
edition,edition,i'diʃәn,"n. the form in which a text (especially a printed book) is published
n. all of the identical copies of something offered to the public at the same time
n. an issue of a newspaper","n. 版本, 版, 翻版",n:100,4,1,gk cet4 cet6 ky ielts,2537,3155,edition
editor,editor,'editә,n. a person responsible for the editorial aspects of publication; the person who determines the final content of a text (especially of a newspaper or magazine),"n. 编者, 编辑, 主笔, 编辑器, 编辑装置
[计] 编辑器",n:100,4,1,gk cet4 cet6 ky ielts,1945,1385,editor
educate,educate,'edjukeit,"v. give an education to
v. teach or refine to be discriminative in taste or judgment","vt. 教育, 培养, 训练",v:100,2,1,gk cet4 ky,3663,3033,educate
education,education,.edju'keiʃәn,"n. the activities of educating or instructing; activities that impart knowledge or skill
n. knowledge acquired by learning and instruction
n. the gradual process of acquiring knowledge
n. the profession of teaching (especially at a school or college or university)","n. 教育, 训练, 教育学
[医] 教育, 训练",n:100,5,1,zk gk cet4 ky toefl ielts,353,376,education
educator,educator,'edjukeitә,n. someone who educates young people,n. 教育家,n:100,0,0,gk,12905,2429,educator
effect,effect,i'fekt,"n. an impression (especially one that is artificial or contrived)
n. the central meaning or theme of a speech or literary work
n. (of a law) having legal validity
n. a symptom caused by an illness or a drug","n. 结果, 影响, 效果, 印象
vt. 实行, 引起, 完成
[计] 效果",v:3/n:97,5,1,gk cet4 cet6 ky toefl ielts,262,427,effect
effort,effort,'efәt,n. use of physical or mental energy; hard work,"n. 努力, 成就",n:100,5,1,zk gk cet4 cet6 ky,745,454,effort
egg,egg,eg,"n. animal reproductive body consisting of an ovum or embryo together with nutritive and protective envelopes; especially the thin-shelled reproductive body laid by e.g. female birds
n. oval reproductive body of a fowl (especially a hen) used as food
v. throw eggs at
v. coat with beaten egg","n. 蛋, 卵
vt. 挑唆, 煽动, 调蛋黄",v:1/n:99,4,1,zk gk,1532,1376,egg
eggplant,eggplant,'egplɑ:nt,"n. egg-shaped vegetable having a shiny skin typically dark purple but occasionally white or yellow
n. hairy upright herb native to southeastern Asia but widely cultivated for its large glossy edible fruit commonly used as a vegetable",n. 茄子,n:100,0,0,gk,0,10618,eggplant
Egyptian,egyptian,i'dʒipʃәn,"n. a native or inhabitant of Egypt
n. the ancient and now extinct language of Egypt under the Pharaohs; written records date back to 3000 BC
a. of or relating to or characteristic of Egypt or its people or their language","n. 埃及人
a. 埃及的, 埃及人的",j:71/n:29,0,0,gk cet6 ielts,5710,5515,egyptian
eight,eight,eit,"n. the cardinal number that is the sum of seven and one
s. being one more than seven","num. 八, 八个",m:100,5,0,zk gk,579,739,eight
eighteen,eighteen,'ei'ti:n,"n. the cardinal number that is the sum of seventeen and one
s. being one more than seventeen","num. 十八, 十八个",m:100,5,0,zk gk cet4 ky,2690,5480,eighteen
eighth,eighth,eitθ,"n. position eight in a countable series of things
s. coming next after the seventh and just before the ninth in position","num. 第八, 八分之一",m:100,4,0,zk gk,4714,4425,eighth
eighty,eighty,'eiti,"n. the cardinal number that is the product of ten and eight
s. being ten more than seventy","num. 八十, 八十个",m:100,5,0,zk gk cet4 ky,1944,7486,eighty
either,either,'i:ðә,r. after a negative statement used as an intensive meaning something like `likewise' or `also',"a. (两者之中)任一的, (两者之中)各一的
pron. (两者之中)任一
conj. 或, 要么",r:80/d:20,5,1,zk gk,437,558,either
elder,elder,'eldә,"n. a person who is older than you are
n. any of numerous shrubs or small trees of temperate and subtropical northern hemisphere having white flowers and berrylike fruit
n. any of various church officers
s. used of the older of two persons of the same name especially used to distinguish a father from his son","n. 年长者, 老人, 前辈
a. 年长的, 资深的",j:22/n:78,2,0,zk gk cet4 ky ielts,5602,4056,elder
elect,elect,i'lekt,"v. select by a vote for an office or membership
v. choose
s. selected as the best
s. elected but not yet installed in office","n. 当选人, 被选的人
a. 被选的, 选出的
vt. 选举, 选择
vi. 作选择",n:2/j:2/v:96,4,1,gk cet4 ky,1794,2265,elect
electric,electric,i'lektik,"n. a car that is powered by electricity
a. using or providing or producing or transmitting or operated by electricity
s. (of a situation) exceptionally tense
s. affected by emotion as if by electricity; thrilling","a. 电的, 导电的, 电动的
[医] 电的",j:98/n:2,3,1,zk gk cet4 cet6 ky,2469,2696,electric
electrical,electrical,i'lektrikәl,a. relating to or concerned with electricity,"a. 电的, 有关电的
[医] 电的",j:100,2,1,gk cet4 cet6 ky ielts,3190,3789,electrical
electricity,electricity,.ilek'trisiti,"n. a physical phenomenon associated with stationary or moving electrons and protons
n. energy made available by the flow of electric charge through a conductor
n. keen and shared excitement","n. 电, 电流, 电学, 热情, 电力供应
[化] 电学; 电",n:100,3,1,gk cet4 cet6 ky ielts,2296,2719,electricity
electronic,electronic,.ilek'trɒnik,"a. of or relating to electronics; concerned with or using devices that operate on principles governing the behavior of electrons
a. of or concerned with electrons","a. 电子的
[计] 电子工业协会接口",j:100,3,1,gk cet4 cet6 ky ielts,2494,2407,electronic
elegant,elegant,'eligәnt,"a. refined and tasteful in appearance or behavior or style
s. suggesting taste, ease, and wealth
s. displaying effortless beauty and simplicity in movement or execution","a. 优雅的, 端庄的, 高雅的",j:100,3,1,gk cet6 ky toefl ielts,3833,3942,elegant
elephant,elephant,'elifәnt,"n. five-toed pachyderm
n. the symbol of the Republican Party; introduced in cartoons by Thomas Nast in 1874",n. 象,n:100,2,0,zk gk cet4 cet6 ky,4323,4355,elephant
eleven,eleven,i'levn,"n. the cardinal number that is the sum of ten and one
s. being one more than ten","num. 十一, 十一个",m:100,5,0,zk gk,2299,4273,eleven
else,else,els,"a. & pron. Other; one or something beside; as, Who else is
   coming? What else shall I give? Do you expect anything else?
adv. & conj. Besides; except that mentioned; in addition; as,
   nowhere else; no one else.
adv. & conj. Otherwise; in the other, or the contrary, case; if
   the facts were different.","a. 别的, 其他的
adv. 另外, 否则, 不然",r:100,5,1,zk gk,471,440,else
embarrass,embarrass,im'bærәs,v. cause to be embarrassed; cause to feel self-conscious,"vt. 使困窘, 使局促不安, 阻碍",v:100,2,1,gk cet4 cet6 ky toefl ielts gre,9521,7138,embarrass
embassy,embassy,'embәsi,"n. a diplomatic building where ambassadors live or work
n. an ambassador and his entourage collectively","n. 大使馆, 大使馆全体人员
[经] 大使馆",n:100,3,0,gk cet6 ky ielts,4389,5731,embassy
emergency,emergency,i'mә:dʒәnsi,"n. a sudden unforeseen crisis (usually involving danger) that requires immediate action
n. a state in which martial law applies","n. 紧急状况, 紧急事件, 紧急需要
[化] 紧急情况",j:1/n:99,4,1,gk cet4 cet6 ky ielts gre,2083,1725,emergency
emperor,emperor,'empәrә,"n. the male ruler of an empire
n. red table grape of California
n. large moth of temperate forests of Eurasia having heavily scaled transparent wings","n. 皇帝, 君主",n:100,2,0,gk cet4 cet6 ky ielts,3161,7060,emperor
empire,empire,'empaiә,"n. the domain ruled by an emperor or empress; the region over which imperial dominion is exercised
n. a group of countries under a single authority
n. a monarchy with an emperor as head of state
n. an eating apple that somewhat resembles a McIntosh; used as both an eating and a cooking apple","n. 帝国, 帝权",n:100,3,1,gk cet4 cet6 ky,2251,4218,empire
employ,employ,im'plɒi,"n the state of being employed or having a job
v put into service; make work or employ for a particular purpose or for its inherent or natural purpose
v engage or hire for work","n. 雇用
vt. 雇用, 使用, 使从事于",n:1/v:99,3,1,gk cet4 cet6 ky toefl,1231,1962,employ
empty,empty,'empti,"n. a container that has been emptied
v. make void or empty of contents
v. become empty or void of its content
v. remove","a. 空的, 空虚的, 空腹的, 空洞的
n. 空的东西, 空车
vt. 倒空, 使变空, 使排出
vi. 流空
[计] 空",n:1/j:85/v:14,3,1,zk gk toefl ielts,1735,1644,empty
encourage,encourage,in'kʌridʒ,"v. inspire with confidence; give hope or courage to
v. spur on","vt. 鼓励, 支持, 激励
[法] 怂恿, 煽动, 助长",v:100,4,1,zk gk cet4 cet6 ky toefl,881,1184,encourage
encouragement,encouragement,in'kʌridʒmәnt,"n. the expression of approval and support
n. the feeling of being encouraged","n. 鼓励, 激励, 奖励
[法] 怂恿, 煽动, 助长",n:100,2,1,gk,4267,6193,encouragement
end,end,end,"n. either extremity of something that has length
n. the point in time at which something ends
n. the concluding parts of an event or occurrence
n. a final part or section","n. 结束, 终点, 目标, 末端, 梢, 死亡, 残余
v. 结束, 终结, 终止
[计] 端; 结束",v:36/n:64,5,1,zk gk ielts,187,278,end
ending,ending,'endiŋ,"n. the end of a word (a suffix or inflectional ending or final morpheme)
n. event whose occurrence ends something","n. 终止, 终了, 收场
[医] 末梢",n:100,2,1,gk cet4 cet6 ky ielts,5246,5188,ending
endless,endless,'endlis,"s. tiresomely long; seemingly without end
s. infinitely great in number
s. having the ends united so as to form a continuous whole","a. 不停的, 无穷尽的, 无尽的
[机] 无端的, 环状的",j:100,2,0,gk cet4 cet6 toefl,4095,3722,endless
enemy,enemy,'enimi,"n. an opposing military force
n. an armed adversary (especially a member of an opposing military force)
n. any hostile group of people","n. 敌人, 仇敌, 敌军
a. 敌人的",n:100,3,1,zk gk cet4 ky,1860,1596,enemy
energetic,energetic,.enә'dʒetik,"a. possessing or exerting or displaying energy
s. working hard to promote an enterprise","a. 精力充沛的, 积极的",j:100,2,0,gk cet6 ky toefl ielts,6931,7129,energetic
engine,engine,'endʒin,"n. motor that converts thermal energy to mechanical work
n. something used to achieve a purpose
n. an instrument or machine that is used in warfare, such as a battering ram, catapult, artillery piece, etc.","n. 引擎, 发动机, 机车
vt. 安装发动机于",n:100,4,1,gk cet4 cet6 ky ielts,1374,1569,engine
engineer,engineer,.endʒi'niә,"n. a person who uses scientific knowledge to solve practical problems
n. the operator of a railway locomotive
v. design as an engineer","n. 工程师, 工兵
vt. 设计, 监造, 精明地处理, 策划",v:11/n:89,3,1,zk gk cet4 cet6 ky ielts,1889,1997,engineer
English,english,'iŋgliʃ,"n. an Indo-European language belonging to the West Germanic branch; the official language of Britain and the United States and most of the commonwealth countries
n. the people of England
n. the discipline that studies the English language and literature","n. 英语
a. 英文的, 英国人的",j:51/n:49,0,0,zk gk,18425,1782,english
enjoy,enjoy,in'dʒɒi,"v. derive or receive pleasure from; get enjoyment from; take pleasure in
v. have benefit from
v. have for one's benefit","vt. 享受, 喜欢, 欣赏
[法] 享受, 享有, 获得某种利益",v:100,4,1,zk gk,685,881,enjoy
enjoyable,enjoyable,in'dʒɒiәbl,s. affording satisfaction or pleasure,"a. 可从中得到乐趣的, 令人愉快的",j:100,2,1,gk,6001,9019,enjoyable
enlarge,enlarge,in'lɑ:dʒ,"v. make larger
v. become larger or bigger","vt. 扩大, 增大
vi. 扩大, 详述",v:100,2,0,gk cet4 cet6 ky,6348,7530,enlarge
enough,enough,i'nʌf,"n. an adequate quantity; a quantity that is large enough to achieve a purpose
r. as much as necessary; (`plenty' is nonstandard) ""I've had plenty, thanks""","n. 充足, 够, 很多
a. 充足的, 足够
adv. 足够
interj. 够了",r:70/d:30,5,1,zk gk,378,374,enough
enquiry,enquiry,in'kwaiәri,"n an instance of questioning
n a search for knowledge
n a systematic investigation of a matter of public interest","n. 询问
[经] 询价, 询盘",n:100,0,1,gk ielts,2472,24159,enquiry
enter,enter,'entә,"v. to come or go into
v. become a participant; be involved in
v. come on stage","vt. 进入, 参加, 开始, 输入, 回车
vi. 进去, 参加
[计] 输入, 回车",v:100,4,1,zk gk cet4 ky,706,709,enter
enterprise,enterprise,'entәpraiz,"n. a purposeful or industrious undertaking (especially one that requires effort or boldness)
n. an organization created for business ventures
n. readiness to embark on bold new ventures","n. 企业, 事业心, 进取心, 干事业
[计] 企业",n:100,3,0,gk cet6 ky toefl ielts gre,1566,2499,enterprise
entertainment,entertainment,.entә'teinmәnt,n. an activity that is diverting and that holds the attention,"n. 娱乐, 款待, 娱乐表演",n:100,3,1,gk cet4 cet6 ky toefl ielts,3187,2350,entertainment
enthusiastic,enthusiastic,in.θju:zi'æstik,a. having or showing great excitement and interest,"a. 狂热的, 热心的, 热烈的",j:100,2,1,gk cet4 cet6 ky ielts,4458,5508,enthusiastic
entire,entire,in'taiә,"s. constituting the full quantity or extent; complete
s. (of leaves or petals) having a smooth edge; not broken up into teeth or lobes
s. (used of domestic animals) sexually competent","n. 整个, 全部
a. 全体的, 完全的, 全部的",j:100,4,1,gk cet4 cet6 ky,1876,868,entire
entrance,entrance,'entrәns,"n. something that provides access (to get in or get out)
n. a movement into or inward
n. the act of entering
v. put into a trance","n. 入口, 进入点, 入场, 入学, 进入, 开始(阶段), 就任
vt. 使出神, 使入迷
[计] 入口",v:5/n:95,1,1,gk cet4 cet6 ky toefl ielts gre,2465,2877,entrance
entry,entry,'entri,"n. an item inserted in a written record
n. a written record of a commercial transaction","n. 登录, 条目, 进入, 入口, 报关
[计] 登录项, 输入项, 条目",n:100,4,1,gk cet4 cet6 ky toefl ielts gre,1373,2338,entry
envelope,envelope,'envәlәup,"n. a flat (usually rectangular) container for a letter, thin package, etc.
n. any wrapper or covering
n. a curve that is tangent to each of a family of curves
n. a natural covering (as by a fluid)","n. 信封, 封套, 封袋
[医] 膜, 包袋",n:100,2,1,gk cet4 cet6 ky,3672,3879,envelope
environment,environment,in'vairәnmәnt,"n. the totality of surrounding conditions
n. the area in which something exists or lives","n. 环境, 外界, 围绕
[计] 环境",n:100,4,1,zk gk cet4 cet6 ky ielts,702,855,environment
envy,envy,'envi,"n. a feeling of grudging admiration and desire to have something that is possessed by another
n. spite and resentment at seeing the success of another (personified as one of the deadly sins)
v. feel envious towards; admire enviously
v. be envious of; set one's heart on","n. 羡慕, 嫉妒
vt. 羡慕, 嫉妒",v:49/n:51,2,0,gk cet4 cet6 ky ielts,8468,8491,envy
equal,equal,'i:kwәl,"v. be identical or equivalent to
v. be equal to in quality or ability
v. make equal, uniform, corresponding, or matching
a. having the same quantity, value, or measure as another","n. 对手, 匹敌, 同辈
a. 相等的, 平等的, 胜任的, 合适的, 平静的, 不相上下的
vt. 等于, 比得上
[计] 等长度编码",n:4/j:85/v:11,4,1,gk cet4 cet6 ky toefl ielts,1547,1830,equal
equality,equality,i:'kwɒliti,"n. the quality of being the same in quantity or measure or value or status
n. a state of being essentially equal or equivalent; equally balanced","n. 平等, 均匀, 相等
[法] 同等, 平等, 相等",n:100,0,0,gk cet4 cet6 ky toefl,4197,4590,equality
equip,equip,i'kwip,"v. provide with (something) usually for a specific purpose
v. provide with abilities or understanding","vt. 装备, 配备
[机] 设备, 装置",v:100,2,0,gk cet4 cet6 ky toefl,3643,4145,equip
equipment,equipment,i'kwipmәnt,n. an instrumentality needed for an undertaking or to perform a service,"n. 装备, 设备, 才能
[化] 设备; 装备; 装置",n:100,4,1,gk cet4 cet6 ky toefl ielts,1117,1352,equipment
eraser,eraser,i'reisә,n. an implement used to erase something,n. 擦子,n:100,0,0,zk gk,35588,16590,eraser
error,error,'erә,"n. a misconception resulting from incorrect information
n. (baseball) a failure of a defensive player to make an out when normal play would have sufficed
n. departure from what is ethically acceptable
n. (computer science) the occurrence of an incorrect result produced by a computer","n. 错误, 过失, 失误, 误差
[计] 错误",n:100,3,1,gk cet4 cet6 ky toefl,1595,2198,error
erupt,erupt,i'rʌpt,"v. start abruptly
v. erupt or intensify suddenly
v. start to burn or burst into flames
v. break out","vi. 爆发
vt. 喷出",v:100,2,0,gk cet6 ky toefl ielts gre,6441,5291,erupt
escape,escape,i'skeip,"n. the act of escaping physically
n. an inclination to retreat from unpleasant realities through diversion or fantasy
n. an avoidance of danger or difficulty
n. a means or way of escaping","n. 逃亡, 避难设备, 逃跑
vi. 逃脱, 避开, 溜走
vt. 逃避, 避免, 被...忘掉",n:27/v:73,4,1,gk cet4 cet6 ky toefl,1697,2034,escape
